date,META_A,META_B,META_C,META_D,META_MEANBCD,META_BEST
2022-02-09,1.0069393252746084,1.0048381842640015,1.0097781013915865,1.0117258981953516,1.008785748402724,1.0099369876067912
2022-02-10,1.0095217253233917,1.0039113541308207,1.0117801010181113,1.0140483158873583,1.0099141582398854,1.0108567751435484
2022-02-11,1.010819152252642,1.004233326611864,1.0124181266731838,1.0152335020556065,1.0106278585688344,1.0114206409630841
2022-02-14,1.0094533262789243,1.0042284038994786,1.0110352516520793,1.0136556736238078,1.0096425071405224,1.0106315411890054
2022-02-15,1.0085140421316412,1.0043267333174615,1.0099530311925382,1.0127084680484904,1.0090007319392256,1.0101799823963096
2022-02-16,1.0106044246825068,1.0037329338996306,1.0123178589885262,1.0155114461206203,1.0105203155639322,1.0112360431689102
2022-02-17,1.0144652445933517,1.0047346786550795,1.015687120194251,1.019809478446151,1.0134032172818714,1.0141155974845883
2022-02-18,1.0294542718277606,1.0095578203044544,1.0285429448164145,1.0316221815882964,1.0232132735203892,1.0223705803727454
2022-02-21,1.0245206591610296,1.0085494775166797,1.026797375543554,1.0300946315186514,1.0217887386130562,1.021449702424302
2022-02-22,1.0822620873573363,1.02466153487652,1.0670239131179988,1.0582868088590536,1.049894983207443,1.0421674155401324
2022-02-24,1.0712497676911952,1.022888758612528,1.060927080434467,1.0579022597000867,1.047162685552358,1.0404517543800822
2022-02-25,1.0696600735753934,1.02524061443101,1.0615233115724878,1.062095951758729,1.0495451127208393,1.0410156202720235
2022-03-24,1.0759190881928187,1.0261395164537728,1.0673312975411589,1.065528629839247,1.052896704153864,1.0427727813597079
2022-03-25,1.083164945986185,1.0279782882471225,1.072826724477469,1.0682235550302588,1.0562203049007814,1.0450283115626344
2022-03-28,1.085532140321979,1.0279732491378664,1.0748245672260563,1.068207845860332,1.0568690407967039,1.045018066187031
2022-03-29,1.07474197500559,1.0279732491378664,1.070188971629436,1.068207845860332,1.055349655642726,1.045018066187031
2022-03-30,1.0632453632668106,1.0279732491378664,1.0697284460225955,1.068207845860332,1.0551982756673266,1.045018066187031
2022-03-31,1.0568649317688688,1.0279732491378664,1.070363648676337,1.068207845860332,1.0554071338896849,1.045018066187031
2022-04-01,1.0533875459729858,1.0279732491378664,1.070212311219302,1.0681271388827056,1.0553308130195487,1.045018066187031
2022-04-04,1.06101198485921,1.0279732491378664,1.0709606666209721,1.0710800569912742,1.0565493100470382,1.0463497420319734
2022-04-05,1.0642551106034253,1.0279732491378664,1.0717300769976887,1.0731801464457202,1.0574928618917645,1.0474728948709036
2022-04-06,1.0619840212903409,1.0279732491378664,1.0706945531148393,1.0721825043985844,1.056824586362203,1.046912591350095
2022-04-07,1.065895706372413,1.0279732491378664,1.0735492163637925,1.074045997955747,1.0583760811466663,1.047100695575223
2022-04-08,1.0680301318015475,1.0279732491378664,1.0748439041939863,1.0756405915082665,1.0593253205646085,1.047674177022336
2022-04-11,1.0695179556791337,1.0279732491378664,1.0751991745625535,1.0766645183583288,1.0597781662146515,1.0480257651776976
2022-04-12,1.0698052375340974,1.0279732491378664,1.0748443700085863,1.0765830031376458,1.059634848707474,1.0480735641943806
2022-04-13,1.0746521220005087,1.0279732491378664,1.075816525117384,1.081390763394264,1.0615316728971016,1.0499936372245355
2022-04-14,1.0737481024049331,1.0279732491378664,1.0754127961724207,1.0804522430100059,1.0610917884990616,1.04965709285217
2022-04-15,1.0788072264936657,1.0279732491378664,1.0768213416991161,1.0846518734890662,1.0629298439092916,1.0509595822896831
2022-04-18,1.0804436215810973,1.0279732491378664,1.0774517317041348,1.0860602048351966,1.0635973054943342,1.0514906678168117
2022-04-19,1.078432484671293,1.0279732491378664,1.0770205300282156,1.0849634872919338,1.0630974084000229,1.0505041487573592
2022-04-20,1.0804369307598871,1.0277326494793633,1.0766904155276737,1.0869716046202953,1.0635617346410082,1.0510861184776445
2022-04-21,1.0808289037450998,1.0275022293003975,1.0771180983889719,1.0880672793507957,1.0639804320288375,1.051251541296305
2022-04-22,1.0825473011154572,1.0273375059856558,1.0770221753199205,1.0899856102351793,1.0645172786548827,1.0520901176424535
2022-04-25,1.077525749126667,1.0288170929725584,1.0760996579943034,1.085580336575045,1.0632902741197887,1.0514764624608839
2022-04-26,1.0752076777014306,1.0299678428449153,1.0756014262791513,1.0835558818671562,1.0628616477373316,1.0515248313059304
2022-04-27,1.0776830362072622,1.0294583784403808,1.076780746580102,1.0858552953791425,1.0638266861693302,1.0512288414986115
2022-04-28,1.0749283634138593,1.0298431835228952,1.0765293021240643,1.0829658487032965,1.0629328206411781,1.0514061210396268
2022-04-29,1.0778610965800992,1.029808038508817,1.0774507755334566,1.085652491509211,1.0641029891415117,1.0518830515348512
2022-05-04,1.077900621957856,1.030653040528467,1.077488006105578,1.085519530477774,1.0643628524806041,1.0524120193900335
2022-05-05,1.078518097223468,1.0303693860174523,1.0772820957179814,1.0864494532351054,1.0645013406270476,1.0522690844007776
2022-05-06,1.0796860683518346,1.0304651557203677,1.0769464432388622,1.0873125952524132,1.0647056662672991,1.0523198292520637
2022-05-11,1.0808047449538103,1.0294084758341637,1.0767272214990382,1.0891208917178667,1.064859725489012,1.0512808259112392
2022-05-12,1.081502067247982,1.0296721919177958,1.0775030021953904,1.0896708970207483,1.065385652712764,1.0518849016651488
2022-05-13,1.0818498941112216,1.0297415784983615,1.079068225628312,1.0891278338899029,1.0657484708761076,1.052773648809281
2022-05-16,1.0804918145290734,1.0300381932380815,1.0794658303205733,1.0883523571471516,1.0657287551911356,1.0531081702165175
2022-05-17,1.0807138643891965,1.0302264529147231,1.0811600514121116,1.0876048639441176,1.066107251370622,1.0536441278348645
2022-05-18,1.081571531732209,1.030678794039394,1.0819246492844155,1.0885787437253474,1.0668328106587632,1.0542894093520008
2022-05-19,1.0819853937003527,1.0316861276556075,1.0829653632116665,1.0905863726828249,1.0681782737727925,1.0552454357841883
2022-05-20,1.081998067462008,1.0317372186744174,1.0850264864613535,1.0922751139256153,1.0694249141965226,1.0559249910846376
2022-05-23,1.0837936784729376,1.0319655896617426,1.0863998044852676,1.0952005945204155,1.0709097689263951,1.0575881970685432
2022-05-24,1.0851131393678946,1.0322162742369176,1.0872102432954949,1.0950000567418299,1.0711974150453496,1.0578481148170553
2022-05-25,1.0880583677061748,1.033954043021444,1.089116150565194,1.0962465582152459,1.0728309606126747,1.060504075961863
2022-05-26,1.0918279246932874,1.0369565697390817,1.0923396929501203,1.09991322792356,1.0761239988382723,1.064253883316151
2022-05-27,1.093011876990672,1.036715578185727,1.092541093081008,1.1014126817199918,1.0765957786328533,1.064452386698404
2022-05-30,1.0933841987347637,1.0366133591477444,1.0923000104998357,1.1018765000979687,1.0766323294465494,1.0646987278007118
2022-05-31,1.0947884378497033,1.0376490009359398,1.094141684217598,1.102455410887325,1.0777845055481468,1.0660502362200122
2022-06-01,1.0962726072226023,1.0374691213279883,1.094925798495679,1.1052835373750292,1.0789013032111672,1.067551047035127
2022-06-02,1.0982843383921423,1.0392951219063615,1.095354984397149,1.106292096249715,1.0800034076972322,1.0686054557961402
2022-06-03,1.0990083886950486,1.0398449282833773,1.0959741053443275,1.1076707245966784,1.0808459589792343,1.0691403244658688
2022-06-06,1.0993204995352235,1.0398245234675167,1.096617569900362,1.1079869775113758,1.081153281420946,1.069616118114676
2022-06-07,1.1010981683588497,1.040126690255478,1.0985773851523906,1.1089409023757018,1.0822123405224295,1.0703069996290655
2022-06-08,1.1023272781491966,1.041582400584557,1.1000308898421014,1.1105486283705723,1.083717486892056,1.0713131657535084
2022-06-09,1.1037866142176365,1.0417076975352035,1.1015808897694335,1.111680668183571,1.0846381764012756,1.0721109062886411
2022-06-10,1.1050134490157484,1.042369219506318,1.1027574960936612,1.1130899211352714,1.0857122650181381,1.0731855991953625
2022-06-14,1.1058264804277445,1.043285081892078,1.1035735505874096,1.1139835404976213,1.0865886069333346,1.0748053693729411
2022-06-15,1.1065979482378208,1.043868161241274,1.1044422042724138,1.1143690276213238,1.087201464532889,1.0759128089945205
2022-06-16,1.1071139727619332,1.043816544007501,1.1051873124157734,1.115114462822726,1.0876704574503007,1.0759285344095586
2022-06-17,1.1084011282139197,1.0447686155243923,1.107928639612312,1.116160163487412,1.0892404287846071,1.0775844989703975
2022-06-20,1.1092863640763124,1.0446303040360827,1.1083362843587437,1.1170615260685042,1.0896191598530574,1.0773145563412811
2022-06-21,1.1106853567786483,1.0447956961531166,1.1088681453859732,1.1183713488266693,1.0902768395565146,1.0783708406612917
2022-06-22,1.1099806248508486,1.0449464480852193,1.108897721073662,1.1177206139315066,1.0901275083283564,1.0781666430019698
2022-06-23,1.1091079686392888,1.0450176972465532,1.1088600930212376,1.116926707827896,1.089881852226864,1.0776618884006794
2022-06-24,1.1090558860164423,1.0454529687349794,1.1098575964916877,1.1169109371512893,1.0903548524382545,1.0781370968283168
2022-06-27,1.1103199090853713,1.045948288567276,1.1112303550882545,1.118354856068108,1.091446458276907,1.0789542614335832
2022-06-28,1.1103297680730346,1.0466700846632224,1.1126258005824416,1.1179447225592405,1.0920209682637096,1.079673695229968
2022-06-29,1.1104741075683526,1.046649561720386,1.1125803817792095,1.11836920408795,1.0921371844183525,1.0797915269006018
2022-06-30,1.1102335139901272,1.0463184083662704,1.1133991594600474,1.1183174557195044,1.0922730687692714,1.0798527490688008
2022-07-01,1.1114825806811919,1.0461270283178008,1.1138142575896182,1.119296087430999,1.0926608277076155,1.080426972413589
2022-07-04,1.111893670577354,1.0463604405906048,1.1151255921733294,1.119888917336431,1.0933638101905399,1.0814369501452665
2022-07-05,1.112175245222381,1.0463298801977565,1.1155177062998043,1.12007501344996,1.0935418825668362,1.0817403720910659
2022-07-06,1.1120992192123902,1.0465440227891072,1.1152461082510106,1.1205727377795371,1.0936897130262309,1.082068653568645
2022-07-07,1.1119474991138811,1.0463692787685632,1.1153409158693623,1.1203661271274457,1.093592614717386,1.0816547264518703
2022-07-08,1.110711084136237,1.0466337675820383,1.1149612846574963,1.1193888950224866,1.0932427205822886,1.0819025960099589
2022-07-11,1.1118744495682493,1.0477329494449226,1.1155685262405792,1.1205668368459833,1.0942073778804202,1.082650734200753
2022-07-12,1.1145821980693267,1.049664361934902,1.1161964597493883,1.122802971473269,1.0958128870182127,1.0847333976816085
2022-07-13,1.1147816696002224,1.0497775912877894,1.1168153129902914,1.1228858251960299,1.096081760860749,1.0849378616320513
2022-07-14,1.1148506362239663,1.0509229081084666,1.1181716220112088,1.123129374177607,1.097003327420858,1.0856445941970436
2022-07-15,1.114923883003757,1.050823133384539,1.117766468090676,1.1242906248750693,1.0972141955514418,1.0860877752882365
2022-07-18,1.1151528540471594,1.0505749844892247,1.1173759658548936,1.1242682719934045,1.0969927819937235,1.0862356134497295
2022-07-19,1.1152910839124697,1.05062100451443,1.1179780151458294,1.1239869888895422,1.0971143356770605,1.0861765193570283
2022-07-20,1.1156058950492227,1.0507338739649696,1.1182779138444492,1.1239258832266963,1.0972318428609047,1.0859708635467564
2022-07-21,1.1145730365964837,1.0508305077960824,1.1194509241166253,1.1233878153901156,1.0974740281761308,1.0866170938255433
2022-07-22,1.1160576673316223,1.050835753603791,1.1203946886322114,1.125673218710928,1.0985284948511649,1.0877098028996148
2022-07-25,1.1146914090115754,1.0511065948776703,1.1206999471950567,1.1256934130677514,1.0987292088233398,1.0887312539001268
2022-07-26,1.1151506515994418,1.051106873111769,1.1213204716141034,1.1261823512696292,1.0990911677107815,1.0894194114659301
2022-07-27,1.1147738477700195,1.0511724014843817,1.1212889076520947,1.1258479816569853,1.098994919542947,1.0893986216053555
2022-07-28,1.1153978378410636,1.0515313396562302,1.1223196202708803,1.1267547303497227,1.0997517891554467,1.0903639661337672
2022-07-29,1.1160807924378864,1.0515261850908397,1.1225448007189902,1.1270571647962189,1.099921938511392,1.0903574938615423
2022-08-01,1.1170774164770372,1.0515261850908397,1.122566267847556,1.1280411944289537,1.1002490626646635,1.090433471361386
2022-08-02,1.1171005100813096,1.0515261850908397,1.1222289530823397,1.1281566870465767,1.100176408796486,1.0905391068901136
2022-08-03,1.1176014309828695,1.0515261850908397,1.1222055437164458,1.1288145151001898,1.1003825965964202,1.0909793666153909
2022-08-04,1.1192311363449257,1.0513432191222707,1.1216756934888188,1.1300094886593435,1.1005338838484402,1.0908463328053433
2022-08-05,1.117901165507104,1.0513380654790396,1.1222442683685794,1.1285718368570279,1.1002513211263893,1.0909643372463087
2022-08-08,1.1176428451801066,1.0513380654790396,1.1220879843016947,1.1289251981207185,1.1003150786769167,1.0913307045691707
2022-08-09,1.117224565920851,1.0513380654790396,1.1222246590185276,1.1289436807291116,1.1003657576432462,1.0914900165974508
2022-08-10,1.1173261658847486,1.0513380654790396,1.1219604477258656,1.1290463464247142,1.1003127582748116,1.0914411881495054
2022-08-11,1.1171581654892386,1.0513380654790396,1.1224170615389393,1.1291453598044263,1.1004941906793781,1.0917612516728696
2022-08-12,1.1169494577817114,1.0513380654790396,1.1227753794307245,1.1289258345738884,1.1005399787901216,1.0916575735289233
2022-08-15,1.1167030812893237,1.051289924296732,1.1233194863965141,1.1291455021802488,1.1007723393204487,1.0922487948289235
2022-08-16,1.1179107955622574,1.051558426938494,1.1239133534714572,1.1303722079571275,1.1014586622405063,1.092849600199337
2022-08-17,1.118267196154995,1.0515420864421974,1.1238519054922327,1.1309150855006571,1.1016092139659024,1.093093354302703
2022-08-18,1.1176277928990415,1.051458134827156,1.1239253359924695,1.130225311451889,1.1013799235480952,1.0925410739222443
2022-08-19,1.1179751877756208,1.0519805874685544,1.1246888557170096,1.130553050641899,1.101918202397843,1.0934922011924804
2022-08-22,1.118019211994434,1.0520057613640126,1.1243636817055547,1.1304489391198507,1.1017869703497885,1.0933857878917161
2022-08-23,1.119306122148055,1.051983981028653,1.1243396578015556,1.1318987740193966,1.102242544535529,1.0941710758948713
2022-08-24,1.1182331163431214,1.052163497763317,1.1243667551589143,1.130659415217122,1.101911801495201,1.0935125423820002
2022-08-25,1.1186227282751195,1.0526090441329412,1.1247562256615542,1.1309046551334336,1.102274238003726,1.0940607042456367
2022-08-26,1.1184697630874927,1.052574967463092,1.1247611699575981,1.1308424175697065,1.1022437376793182,1.0940655136077797
2022-08-29,1.1180049063293667,1.0526319944269247,1.1248764096789508,1.130408787397071,1.1021603999480163,1.0936595283132966
2022-08-30,1.1189992763343046,1.0532295381096308,1.1244440461166165,1.131712008757734,1.1026512937618678,1.0941322483839475
2022-08-31,1.119986710916311,1.0542802539399094,1.124751376407311,1.1329145416397175,1.103508976152497,1.0952236807001068
2022-09-01,1.1198484358197447,1.054420043336078,1.1237876318671993,1.1328297438748363,1.1032150351517045,1.0950776771828568
2022-09-02,1.1216308884744453,1.0550584725501722,1.1239390604877892,1.1343802953686406,1.1039905840368964,1.0965888648377478
2022-09-05,1.1201728711355932,1.0547831674542127,1.1237469950595367,1.1332320666253544,1.1034591847354887,1.095752533171007
2022-09-06,1.119496941802915,1.0547624854313216,1.1236516991109302,1.132844808231137,1.1032950860385977,1.0958035231557244
2022-09-07,1.1181434235740786,1.0547624854313216,1.123209531040975,1.1316489045051614,1.1027621304776596,1.0952932747072461
2022-09-08,1.1200884786755008,1.0547624854313216,1.1233948051138318,1.1334042002393168,1.1033929274262184,1.096023533578917
2022-09-09,1.1213136212409047,1.0547624854313216,1.123297882354696,1.1345475187261207,1.1037322099698827,1.09660399613111
2022-09-12,1.1211448964107877,1.054869346210739,1.1234061802744244,1.1344774456232296,1.1037822312218477,1.0966682192816946
2022-09-13,1.1213822412465315,1.0550251678909115,1.1235329377181562,1.1345780499708746,1.103910722042457,1.0967279201792883
2022-09-14,1.121704738685776,1.0549742578583026,1.1234732143421466,1.134830109943886,1.103955154557246,1.096804701455846
2022-09-15,1.1220120559820206,1.0554812702123213,1.1240285686301603,1.135350218048115,1.1044825598966324,1.0973054932349617
2022-09-16,1.1217661793600846,1.0558814513828658,1.1243308149533153,1.1352461197901813,1.1046873873062855,1.0973761035525038
2022-09-19,1.116572648958161,1.0566601030848006,1.1243253035277518,1.1310219734878642,1.103586983326273,1.0955615372964747
2022-09-20,1.1186122407660968,1.0598949923666816,1.126307604115873,1.1328589129573832,1.105959206840892,1.097537903457759
2022-09-21,1.114334471909933,1.0571117303537394,1.1230074873902507,1.1297869677645895,1.102911299211843,1.0941207691225576
2022-09-22,1.123387268350521,1.0595251336381122,1.1311249333111322,1.1370227329265359,1.1087625618044246,1.0990522515024566
2022-09-23,1.1430631149581834,1.0701660134243736,1.1480205823698515,1.1528316353784451,1.123133553677156,1.11270673358283
2022-09-26,1.1367799698935606,1.0678796954352312,1.1435513418443188,1.151395227617874,1.120409807517497,1.1101924226119795
2022-09-27,1.138596019249133,1.0686069892448973,1.1452651685625699,1.1523978298463369,1.121549086161229,1.110957813757667
2022-09-28,1.1426633750183839,1.0701376481720253,1.1487539836701126,1.154107607256664,1.1237781093323433,1.1126021770535532
2022-09-29,1.139427525644277,1.0696292571451,1.1463705641088908,1.1534768750030397,1.1226182323852583,1.1120933890956042
2022-09-30,1.1304175969907042,1.0671340825365976,1.1384847689991848,1.1511439380555646,1.1184143278272516,1.1095031255961656
2022-10-03,1.1325766371934745,1.0678651108130466,1.1392922480276575,1.1523706560602978,1.1193314080951928,1.110625355048937
2022-10-04,1.1342651191974247,1.067844172281462,1.1400310309098212,1.152956212647267,1.1197556280048202,1.1109990747100142
2022-10-05,1.1339736063896433,1.067844172281462,1.1393117164834874,1.153235050472864,1.1196103903206498,1.111178060255359
2022-10-06,1.1437350862150337,1.067844172281462,1.1428218068716758,1.158263287688832,1.1223873978775256,1.1130596926880216
2022-10-07,1.1383420067092918,1.067844172281462,1.1421103781127102,1.1550226876476795,1.121107753184804,1.111791750302602
2022-10-10,1.1350785778234773,1.067844172281462,1.1404591011555274,1.1533986819259272,1.1200420094694974,1.1113366517565162
2022-10-11,1.1356223509038958,1.067844172281462,1.140369208715648,1.1541525447744518,1.1202566020515652,1.1115386854598492
2022-10-12,1.134816122050661,1.067844172281462,1.1398472461884934,1.1537658177894248,1.1199605600399123,1.1113582813145322
2022-10-13,1.134260716672743,1.067844172281462,1.1399522082399107,1.1535372044090018,1.1199209652983129,1.1113612798027577
2022-10-14,1.1283827263223547,1.067844172281462,1.136631900288736,1.1499668008210373,1.117678192358876,1.1100745765478297
2022-10-17,1.130169598028768,1.067844172281462,1.1373029933926015,1.1510038935324585,1.118234150949981,1.1103721029802387
2022-10-18,1.1293157789412616,1.0679243800463636,1.1372495679154853,1.1504682913613486,1.1180711875078697,1.110206305592482
2022-10-19,1.1274538327260828,1.0680163700054761,1.1365066361097877,1.149113671343775,1.1174209983105687,1.1096528984430831
2022-10-20,1.1271547391205046,1.0679486604900124,1.1363691086673966,1.1488824278769074,1.117277356543496,1.1093626802591823
2022-10-21,1.1263782957053219,1.0678733995303864,1.1360566303355302,1.1486931835128453,1.1170873551676916,1.109300436420697
2022-10-24,1.127078777668058,1.0693879266832909,1.1355802865796887,1.150128622836036,1.1179246482814513,1.1109478273949114
2022-10-25,1.1272561966633465,1.0695231945057144,1.1356870437070754,1.150420658309092,1.1181014359354597,1.1108951502788451
2022-10-26,1.1277952486978307,1.07047280412277,1.1352402656488416,1.1514289860004396,1.1186123965260397,1.1121494624286703
2022-10-27,1.1277742158692832,1.07051927502637,1.1353795644152533,1.1515077520965864,1.118699843319019,1.112443203453721
2022-10-28,1.12749440391915,1.0704291787597964,1.135468157526106,1.1513494531969766,1.1186462938628718,1.1123716596137936
2022-10-31,1.1281124342286475,1.0707789202952607,1.1355197277068108,1.1519509809111597,1.1189798750285143,1.1127581334077823
2022-11-01,1.1272650285736376,1.0706249951955982,1.1352743837520276,1.1510002681998768,1.118537833108979,1.112236785712621
2022-11-02,1.1274255231531132,1.0707979065904105,1.1354192806024483,1.1510335971052899,1.1186564328451365,1.1122167475674554
2022-11-03,1.12948347795329,1.0722453410737747,1.1360072846379186,1.1532539913564606,1.120072895105499,1.113746575206806
2022-11-07,1.1290611211162176,1.0720495563279189,1.1358431546395538,1.1529515547936637,1.119852868278814,1.1136487441444034
2022-11-08,1.125881223855171,1.0707737864556368,1.1353625551249622,1.1498394088257378,1.118243103604984,1.1120637288298312
2022-11-09,1.1287161070111802,1.0729452516580973,1.1365849193995858,1.1526775778425555,1.120320384408673,1.114072039496973
2022-11-10,1.1285893078183278,1.0729388620587423,1.1367800929819358,1.15250290718482,1.1203256982420258,1.1140083301951669
2022-11-11,1.1290275921566386,1.0736064469328972,1.1371331415494739,1.1530473373552022,1.1208504440444662,1.1145565887395734
2022-11-14,1.1269868300654677,1.073240181146516,1.1365104172290945,1.1509546840644165,1.1198403072879708,1.1134203218997283
2022-11-15,1.1281607155685554,1.073328081516525,1.1371061660731954,1.152332697960166,1.1205134702314028,1.1141474361287964
2022-11-16,1.1281141239688544,1.0735487441956413,1.1369159002298812,1.1522575097202834,1.1205033908465571,1.1144796645173867
2022-11-17,1.128061660468522,1.0736583185794646,1.13680681961407,1.152115964148461,1.1204597962340437,1.1143135671664837
2022-11-18,1.1260037510738317,1.073309943717586,1.1365249193857179,1.1499250327724615,1.1195357497446194,1.1130928200481958
2022-11-21,1.1268141332136663,1.0735844029600878,1.1368263998913066,1.1507845875295026,1.1200091140089086,1.1136847063913693
2022-11-22,1.127650414672483,1.0737411394414509,1.136986796622778,1.1514976695068349,1.120347630724353,1.1141916182193408
2022-11-23,1.1276284432885848,1.0737430602801343,1.1369459731118454,1.151453435739888,1.1203205443799087,1.1140723324277562
2022-11-24,1.1272364761040399,1.073629129720034,1.136985515646929,1.150989950783845,1.1201435904821595,1.113653043987521
2022-11-25,1.1264099715109674,1.0734706973218362,1.1369799421885192,1.1501460378428747,1.1198128959808413,1.1130111804476317
2022-11-28,1.1263940397671086,1.0734506191048652,1.1370434999246306,1.1502305108824211,1.119854195412349,1.112882131820721
2022-11-29,1.1263488751207607,1.0734147862707968,1.1371314557016174,1.1501975645592555,1.119859918086867,1.112947068711325
2022-11-30,1.1260010543919217,1.0732943616549497,1.1371566054819462,1.1498253878036007,1.1197055088736227,1.1124910837133655
2022-12-01,1.1256257825267901,1.0734389520832541,1.1372100585315603,1.1494969387161107,1.119666718944952,1.1124404617698207
2022-12-02,1.1261286327808409,1.0733540372739931,1.13720448397245,1.1499846318379474,1.1197937112514915,1.1123344230725025
2022-12-05,1.1262080855720742,1.0734905932681542,1.13720448397245,1.1501513955064104,1.1198953278466832,1.1124921205775522
2022-12-06,1.1263887481191348,1.0735056077180078,1.1371566404419216,1.150338419031355,1.1199455451243163,1.1125428051732265
2022-12-07,1.1260104704459577,1.0734156759434235,1.1372275913237548,1.1499333695361686,1.1198061141365196,1.1123954629490755
2022-12-08,1.1259120425589406,1.0734605618722812,1.1372726390270123,1.1499416272978862,1.1198391890738997,1.1124361628816637
2022-12-09,1.1256928546386038,1.0734775989542928,1.1369903522368838,1.1495808419059927,1.1196353466127111,1.112426635520303
2022-12-12,1.1257418788935094,1.0735243021758787,1.13706516029417,1.1495775739406897,1.1196750781902038,1.1124555754082874
2022-12-13,1.1254008198295726,1.0735503827120676,1.1369681693048588,1.1491788667396456,1.1195228641812434,1.1124083416351982
2022-12-14,1.1254608886499982,1.0739405047113928,1.1368964385403946,1.1490812060269477,1.1196032166909058,1.1128071314099628
2022-12-15,1.1248591204913572,1.0737622428010518,1.1368935855990965,1.1485497607006712,1.1193677290828057,1.1126224180816024
2022-12-16,1.1250848299804217,1.073962998337694,1.1368764588545301,1.1485911861880695,1.1194453265436568,1.11311143134196
2022-12-19,1.1282642923549426,1.0767604456791007,1.1405004640038585,1.1520324743854446,1.1227247678213237,1.1155429692450833
2022-12-20,1.1289281378445388,1.0769704693875015,1.1403137949385018,1.152598271529868,1.1229203120603282,1.1156701677197478
2022-12-21,1.130281151134275,1.0781858999317737,1.1418580988811202,1.1540023914912085,1.1243056460054572,1.1171013636302245
2022-12-22,1.12999065391883,1.0780539288148725,1.1417734950322742,1.1537602903879227,1.1241533825043053,1.1169470876606373
2022-12-23,1.1301387288911702,1.078092650503856,1.141984493990586,1.1539595333655837,1.124300799313283,1.1170784306732262
2022-12-26,1.130219969578484,1.0783376021381557,1.1419719594792126,1.153876897418333,1.1243549986582764,1.11716264042603
2022-12-27,1.1304401292261756,1.0786110363096493,1.1418517040100615,1.1541064998027628,1.124485142161473,1.117465243203721
2022-12-28,1.1300180379544578,1.0783469628247764,1.1418733494883047,1.153912534328135,1.1243374836288436,1.117107564490455
2022-12-29,1.1300743068702994,1.078471803898425,1.1419324046031278,1.1539414706081208,1.124409653051508,1.1171607849185918
